1751838844.738536,1
1751838844.843360,11
1751838844.949062,11
1751838845.053754,11
1751838845.158495,11
1751838845.263802,11
1751838845.369103,11
1751838845.476262,7
1751838845.581121,9
1751838845.687606,7
1751838845.792073,10
1751838845.899670,15
1751838846.006571,12
1751838846.112831,18
1751838846.217932,19
1751838846.325730,19
1751838846.431812,20
1751838846.537160,19
1751838846.642376,20
1751838846.746862,20
1751838846.852250,19
1751838846.958011,20
1751838847.064261,19
1751838847.172328,15
1751838847.276621,15
1751838847.382804,14
1751838847.487387,13
1751838847.592309,11
1751838847.697754,15
1751838847.803204,15
1751838847.911586,19
1751838848.016374,19
1751838848.122038,20
1751838848.226392,19
1751838848.338598,20
1751838848.443311,20
1751838848.555085,20
1751838848.660144,20
1751838848.764337,19
1751838848.868341,18
1751838848.974418,14
1751838849.081143,15
1751838849.185440,8
1751838849.289906,9
1751838849.396713,6
1751838849.501777,14
1751838849.606831,18
1751838849.713021,18
1751838849.819193,20
1751838849.924518,17
1751838850.033139,19
1751838850.138320,20
1751838850.242213,20
1751838850.347043,19
1751838850.451957,20
1751838850.556740,19
1751838850.663633,17
1751838850.772921,18
1751838850.877414,12
1751838850.983660,9
1751838851.088475,7
1751838851.195504,6
1751838851.299931,7
1751838851.405092,8
1751838851.509959,7
1751838851.615963,6
1751838851.724457,5
1751838851.829582,5
1751838851.935366,6
1751838852.040972,6
1751838852.146603,7
1751838852.250933,7
1751838852.355014,7
1751838852.461448,7
1751838852.566047,7
1751838852.678108,7
1751838852.782277,7
1751838852.887286,7
1751838852.992519,7
1751838853.108312,7
1751838853.218785,8
1751838853.323818,8
1751838853.428485,8
1751838853.533884,7
1751838853.639087,8
1751838853.744734,8
1751838853.855535,8
1751838853.961975,8
1751838854.066676,9
1751838854.179823,7
1751838854.284348,7
1751838854.390473,7
1751838854.495632,7
1751838854.601947,7
1751838854.707984,7
1751838854.815130,5
1751838854.920682,3
1751838855.026797,2
1751838855.130879,3
1751838855.235664,4
1751838855.343397,6
1751838855.448571,7
1751838855.557886,7
1751838855.664495,10
1751838855.775200,10
1751838855.881842,10
1751838855.991727,10
1751838856.102585,11
1751838856.207705,16
1751838856.313815,17
1751838856.423758,19
1751838856.530820,20
1751838856.637682,20
1751838856.743670,20
1751838856.854799,20
1751838856.960431,20
1751838857.069503,19
1751838857.173786,20
1751838857.278933,20
1751838857.383572,20
1751838857.487813,20
1751838857.593886,19
1751838857.701452,18
1751838857.808590,16
1751838857.917427,15
1751838858.022955,11
1751838858.128400,12
1751838858.234040,17
1751838858.338860,15
1751838858.444162,19
1751838858.548536,20
1751838858.656397,20
1751838858.764569,19
1751838858.869910,19
1751838858.973911,20
1751838859.079106,19
1751838859.183602,19
1751838859.292992,19
1751838859.398322,20
1751838859.503962,17
1751838859.608317,18
1751838859.717619,18
1751838859.823766,14
1751838859.930090,14
1751838860.035969,11
1751838860.142806,16
1751838860.246934,14
1751838860.352326,20
1751838860.457951,20
1751838860.565783,19
1751838860.670003,20
1751838860.782405,19
1751838860.887166,20
1751838860.991529,19
1751838861.095730,20
1751838861.202969,20
1751838861.308927,20
