1751838648.846837,0
1751838648.951765,8
1751838649.056038,15
1751838649.161309,25
1751838649.266662,31
1751838649.372112,38
1751838649.477417,45
1751838649.588409,54
1751838649.695663,61
1751838649.805017,69
1751838649.910592,78
1751838650.018396,83
1751838650.122900,91
1751838650.228943,96
1751838650.336184,100
1751838650.441117,100
1751838650.544422,100
1751838650.650287,99
1751838650.760419,99
1751838650.865237,99
1751838650.969996,99
1751838651.074697,100
1751838651.181063,100
1751838651.286862,99
1751838651.391722,100
1751838651.497277,100
1751838651.604614,99
1751838651.714255,100
1751838651.821114,97
1751838651.927753,99
1751838652.034667,98
1751838652.142924,98
1751838652.246828,99
1751838652.354470,98
1751838652.459105,98
1751838652.566457,99
1751838652.671927,100
1751838652.779607,100
1751838652.883280,100
1751838652.995186,100
1751838653.102097,99
1751838653.206507,98
1751838653.313885,99
1751838653.418143,97
1751838653.523392,98
1751838653.628181,96
1751838653.734940,96
1751838653.844424,96
1751838653.948133,100
1751838654.054837,100
1751838654.160200,100
1751838654.267242,99
1751838654.372181,99
1751838654.479029,98
1751838654.584688,99
1751838654.691462,99
1751838654.797759,96
1751838654.903822,97
1751838655.009155,97
1751838655.116929,99
1751838655.223243,99
1751838655.328048,97
1751838655.431539,99
1751838655.542799,99
1751838655.649536,99
1751838655.753495,100
1751838655.860824,96
1751838655.965611,89
1751838656.069494,81
1751838656.177053,75
1751838656.284989,72
1751838656.395529,69
1751838656.503903,71
1751838656.609479,72
1751838656.713321,72
1751838656.818675,72
1751838656.924510,70
1751838657.035088,70
1751838657.139025,71
1751838657.243417,71
1751838657.354053,70
1751838657.459922,71
1751838657.566514,68
1751838657.673833,69
1751838657.782569,69
1751838657.892136,69
1751838657.996001,69
1751838658.100568,69
1751838658.205088,69
1751838658.310805,68
1751838658.415293,67
1751838658.527412,66
1751838658.633574,67
1751838658.740196,67
1751838658.847839,67
1751838658.953365,68
1751838659.060025,68
1751838659.164413,68
1751838659.268432,69
1751838659.372662,70
1751838659.476513,68
1751838659.581259,70
1751838659.685972,69
1751838659.789703,69
1751838659.894230,70
1751838660.000777,70
1751838660.108854,71
1751838660.213865,69
1751838660.319441,69
1751838660.424812,69
1751838660.529917,67
1751838660.634077,64
1751838660.741879,65
1751838660.845551,65
1751838660.949530,65
1751838661.058398,65
1751838661.162822,65
1751838661.267438,65
1751838661.374523,65
1751838661.479338,67
1751838661.587111,66
1751838661.694407,66
1751838661.798600,66
1751838661.903556,66
1751838662.009577,66
1751838662.113670,66
1751838662.217735,66
1751838662.322062,66
1751838662.426572,66
1751838662.534500,67
1751838662.638398,68
1751838662.743952,67
1751838662.851149,67
1751838662.959503,68
1751838663.063433,68
1751838663.167239,69
1751838663.272134,69
1751838663.377020,68
1751838663.482994,69
1751838663.591886,67
1751838663.700962,68
1751838663.807180,67
1751838663.911575,67
1751838664.016062,68
1751838664.120065,68
1751838664.227210,69
1751838664.331805,69
1751838664.439679,69
1751838664.546116,70
1751838664.650213,69
1751838664.756455,69
1751838664.866504,70
1751838664.973225,71
1751838665.079649,70
1751838665.183969,71
1751838665.288431,70
1751838665.396286,70
1751838665.502679,70
1751838665.606852,70
1751838665.717620,71
1751838665.821701,71
1751838665.926200,71
1751838666.030018,71
1751838666.136812,71
1751838666.244648,71
1751838666.351687,73
1751838666.456589,73
1751838666.566718,72
1751838666.672736,73
1751838666.781751,74
1751838666.889528,73
1751838666.994743,73
1751838667.100505,73
1751838667.205486,74
1751838667.310911,74
1751838667.415656,73
1751838667.523230,73
1751838667.627934,74
1751838667.731451,74
1751838667.836774,75
1751838667.941285,75
1751838668.050128,73
1751838668.159340,72
1751838668.265797,72
1751838668.372253,74
1751838668.478281,75
1751838668.582376,73
1751838668.687463,74
1751838668.792992,73
1751838668.898094,75
1751838669.004154,74
1751838669.109690,73
1751838669.218807,73
1751838669.326545,73
1751838669.434530,75
1751838669.542282,74
1751838669.646939,75
1751838669.755323,74
1751838669.860702,74
1751838669.966295,74
1751838670.071156,74
1751838670.180228,74
1751838670.287066,74
1751838670.393687,75
1751838670.507267,75
1751838670.614702,74
1751838670.719746,75
1751838670.829980,75
1751838670.935494,76
1751838671.044837,75
1751838671.150775,76
1751838671.259559,74
1751838671.364100,72
1751838671.468665,70
1751838671.574346,70
1751838671.681774,71
1751838671.787464,70
1751838671.897470,70
1751838672.001999,71
1751838672.107785,70
1751838672.212485,70
1751838672.320477,70
1751838672.426164,70
1751838672.530562,69
1751838672.636771,69
1751838672.741968,69
1751838672.847243,70
1751838672.954928,70
1751838673.060391,70
1751838673.165556,76
1751838673.275895,75
1751838673.380748,76
1751838673.484479,76
1751838673.589593,76
1751838673.696324,76
1751838673.804714,76
1751838673.909621,76
1751838674.014577,75
1751838674.121119,78
1751838674.228901,76
1751838674.334441,76
1751838674.439774,76
1751838674.545048,76
1751838674.649970,76
1751838674.754045,76
1751838674.859082,77
1751838674.965673,76
1751838675.071740,76
1751838675.175544,76
1751838675.280806,78
1751838675.385561,76
1751838675.489720,75
1751838675.599133,77
1751838675.706778,76
1751838675.811240,77
1751838675.917925,77
1751838676.029422,79
1751838676.136821,78
1751838676.242615,78
1751838676.346881,77
1751838676.450867,76
1751838676.560047,77
1751838676.666152,79
1751838676.775135,79
1751838676.880683,79
1751838676.988280,77
1751838677.093316,78
1751838677.199600,79
1751838677.303368,78
1751838677.411462,78
1751838677.515242,79
1751838677.620126,78
1751838677.724197,78
1751838677.830366,79
1751838677.934324,79
1751838678.043823,79
1751838678.150664,80
1751838678.256109,80
1751838678.362362,79
1751838678.468472,80
1751838678.573311,80
1751838678.677866,80
1751838678.783048,80
1751838678.889453,80
1751838678.994612,80
1751838679.099134,79
1751838679.204013,80
1751838679.309431,80
1751838679.415958,80
1751838679.520349,80
1751838679.631001,80
1751838679.737557,81
1751838679.844224,81
1751838679.948392,81
1751838680.054143,80
1751838680.160292,82
1751838680.269252,82
1751838680.375203,83
1751838680.488481,83
1751838680.593632,83
1751838680.701424,84
1751838680.807541,83
1751838680.911607,83
1751838681.016897,84
1751838681.121172,83
1751838681.227958,82
1751838681.332732,81
1751838681.438879,81
1751838681.545577,80
1751838681.654804,80
1751838681.763308,80
1751838681.868468,81
1751838681.972585,80
1751838682.077789,81
1751838682.182865,79
1751838682.287769,75
1751838682.395858,76
1751838682.500301,77
1751838682.604932,77
1751838682.713475,78
1751838682.817307,77
1751838682.922392,77
1751838683.026644,77
1751838683.130859,76
1751838683.235356,76
1751838683.340091,82
1751838683.444924,80
1751838683.551561,79
1751838683.657727,79
1751838683.763190,80
1751838683.867526,79
1751838683.973635,81
1751838684.079954,80
1751838684.184457,80
1751838684.288793,80
1751838684.394209,81
1751838684.500660,81
1751838684.607037,81
1751838684.712926,82
1751838684.817793,81
1751838684.922381,81
1751838685.027100,81
1751838685.132379,81
1751838685.243961,82
1751838685.348011,81
1751838685.454728,81
1751838685.561476,81
1751838685.667876,82
1751838685.774005,82
1751838685.879820,82
1751838685.984495,82
1751838686.093485,82
1751838686.204025,83
1751838686.311314,83
1751838686.419721,84
1751838686.528223,83
1751838686.633540,83
1751838686.739555,83
1751838686.847139,83
1751838686.951251,83
1751838687.055845,83
1751838687.163864,83
1751838687.270491,83
1751838687.383668,83
1751838687.489019,83
1751838687.594668,83
1751838687.703824,83
1751838687.808187,84
1751838687.912868,86
1751838688.018779,86
1751838688.124433,85
1751838688.228701,85
1751838688.332304,86
1751838688.437295,86
1751838688.544554,85
1751838688.650159,86
1751838688.754607,88
1751838688.859061,87
1751838688.966243,88
1751838689.072407,87
1751838689.179014,87
1751838689.285476,88
1751838689.389106,89
1751838689.495578,88
1751838689.599449,88
1751838689.704069,88
1751838689.818209,88
1751838689.923625,88
1751838690.032514,88
1751838690.138499,88
1751838690.244036,88
1751838690.349180,87
1751838690.453488,88
1751838690.564747,88
1751838690.671135,90
1751838690.779288,89
1751838690.887200,88
1751838690.991648,89
1751838691.096465,89
1751838691.209955,89
1751838691.316298,89
1751838691.420699,90
1751838691.526500,89
1751838691.632421,89
1751838691.736983,89
1751838691.846136,89
1751838691.951593,89
1751838692.056610,88
1751838692.169254,88
1751838692.273874,89
1751838692.379661,87
1751838692.490450,89
1751838692.598660,88
1751838692.703563,88
1751838692.807019,88
1751838692.918382,88
1751838693.022423,89
1751838693.128529,87
1751838693.233474,84
1751838693.367249,82
1751838693.473700,83
1751838693.579268,83
1751838693.684495,83
1751838693.789627,83
1751838693.893936,83
1751838694.000609,84
1751838694.106239,83
1751838694.210773,84
1751838694.315332,81
1751838694.421432,81
1751838694.526919,81
1751838694.633539,81
1751838694.739996,81
1751838694.844384,81
1751838694.948332,81
1751838695.056127,83
1751838695.160637,82
1751838695.266540,82
1751838695.370688,81
1751838695.475194,82
1751838695.581179,82
1751838695.686241,82
1751838695.796281,82
1751838695.900478,82
1751838696.005032,82
1751838696.113478,82
1751838696.218892,83
1751838696.324688,83
1751838696.432103,84
1751838696.537940,83
1751838696.644219,83
1751838696.749331,83
1751838696.855826,83
1751838696.963069,82
1751838697.068444,80
1751838697.175023,80
1751838697.281415,82
1751838697.389668,80
1751838697.494394,79
1751838697.598399,80
1751838697.703493,78
1751838697.807623,77
1751838697.915143,77
1751838698.019293,76
1751838698.123700,76
1751838698.231721,76
1751838698.338278,77
1751838698.443213,78
1751838698.548338,77
1751838698.656353,79
1751838698.761105,80
1751838698.866215,79
1751838698.971932,78
1751838699.076614,80
1751838699.181059,80
1751838699.285520,83
1751838699.392620,89
1751838699.498389,88
1751838699.606501,89
1751838699.711653,86
1751838699.816327,86
1751838699.920632,88
1751838700.024568,86
1751838700.129156,86
1751838700.233654,85
1751838700.337962,85
1751838700.444212,85
1751838700.549456,86
1751838700.654653,86
1751838700.763222,86
1751838700.867467,86
1751838700.971494,86
1751838701.075877,87
1751838701.181676,87
1751838701.285684,86
1751838701.391534,87
1751838701.497562,88
1751838701.603219,88
1751838701.710921,88
1751838701.824317,88
1751838701.934629,87
1751838702.046861,87
1751838702.151661,86
1751838702.255619,87
1751838702.368258,86
1751838702.475006,88
1751838702.579844,86
1751838702.684531,88
1751838702.789739,87
1751838702.894681,89
1751838703.001919,88
1751838703.108176,87
1751838703.222025,88
1751838703.327115,88
1751838703.431422,89
1751838703.537993,89
1751838703.644765,89
1751838703.750881,90
1751838703.857754,89
1751838703.962276,89
1751838704.066657,90
1751838704.173514,89
1751838704.280164,89
1751838704.385617,89
1751838704.490874,88
1751838704.597767,88
1751838704.706359,88
1751838704.813390,89
1751838704.918582,88
1751838705.022485,89
1751838705.127484,89
1751838705.233529,89
1751838705.337587,90
1751838705.442357,91
1751838705.547033,91
1751838705.654674,91
1751838705.764401,92
1751838705.869775,91
1751838705.974751,90
1751838706.080505,91
1751838706.193256,91
1751838706.298079,90
1751838706.403747,92
1751838706.512883,90
1751838706.616905,91
1751838706.721483,92
1751838706.826902,91
1751838706.932238,93
1751838707.041757,90
1751838707.146156,91
1751838707.256540,91
1751838707.360714,92
1751838707.468403,91
1751838707.579907,90
1751838707.685896,91
1751838707.791482,89
1751838707.898876,91
1751838708.003840,91
1751838708.108370,92
1751838708.213871,91
1751838708.320388,91
1751838708.429429,92
1751838708.533553,92
1751838708.639107,92
1751838708.749489,93
1751838708.856791,93
1751838708.962175,93
1751838709.067002,92
1751838709.172103,93
1751838709.278043,92
1751838709.386132,93
1751838709.491745,94
1751838709.596168,93
1751838709.703840,93
1751838709.812469,93
1751838709.921477,93
1751838710.027425,93
1751838710.133563,92
1751838710.237572,92
1751838710.342016,87
1751838710.449068,87
1751838710.554123,87
1751838710.658065,85
1751838710.763206,87
1751838710.872199,86
1751838710.977771,85
1751838711.082052,86
1751838711.186654,86
1751838711.291873,85
1751838711.398308,87
1751838711.503445,87
1751838711.609896,92
1751838711.717287,92
1751838711.823028,92
1751838711.928788,92
1751838712.036627,93
1751838712.145853,91
1751838712.251796,91
1751838712.360092,92
1751838712.467312,93
1751838712.571092,90
1751838712.676069,91
1751838712.781129,91
1751838712.885622,92
1751838712.989920,93
1751838713.094142,93
1751838713.202442,92
1751838713.309114,92
1751838713.416560,93
1751838713.521980,93
1751838713.628450,94
1751838713.732941,93
1751838713.837535,93
1751838713.943088,94
1751838714.047228,93
1751838714.151309,93
1751838714.255435,93
1751838714.361675,94
1751838714.467125,92
1751838714.571583,94
1751838714.675561,92
1751838714.781085,92
1751838714.885256,91
1751838714.989009,92
1751838715.097950,92
1751838715.207526,92
1751838715.311665,93
1751838715.417544,93
1751838715.521221,94
1751838715.626121,93
1751838715.731981,94
1751838715.836349,93
1751838715.943567,95
1751838716.048386,95
1751838716.153814,94
1751838716.257719,93
1751838716.370649,93
1751838716.475468,94
1751838716.586157,94
1751838716.697358,95
1751838716.801698,95
1751838716.908135,95
1751838717.012592,96
1751838717.116794,95
1751838717.221033,95
1751838717.330065,95
1751838717.433762,95
1751838717.540507,96
1751838717.644788,96
1751838717.749086,96
1751838717.853938,97
1751838717.962519,97
1751838718.066895,98
1751838718.171555,99
1751838718.277680,98
1751838718.384422,98
1751838718.489631,97
1751838718.602452,97
1751838718.707596,98
1751838718.811718,97
1751838718.916015,97
1751838719.021726,98
1751838719.128377,98
1751838719.233738,98
1751838719.341220,99
1751838719.446028,98
1751838719.550122,100
1751838719.656812,98
1751838719.762115,99
1751838719.867783,98
1751838719.971888,98
1751838720.077115,99
1751838720.184367,98
1751838720.291580,98
1751838720.395860,100
1751838720.502004,97
1751838720.607922,95
1751838720.716787,96
1751838720.821102,98
1751838720.927021,98
1751838721.031117,97
1751838721.136220,97
1751838721.245995,97
1751838721.353038,98
1751838721.458112,98
1751838721.563067,98
1751838721.668681,98
1751838721.775645,98
1751838721.880751,98
1751838721.986378,97
1751838722.091162,97
1751838722.198538,97
1751838722.302430,96
1751838722.406602,97
1751838722.511684,97
1751838722.617618,96
1751838722.722938,97
1751838722.827862,97
1751838722.936211,97
1751838723.040135,96
1751838723.144545,98
1751838723.249842,95
1751838723.353767,92
1751838723.458118,92
1751838723.566905,92
1751838723.671717,92
1751838723.779906,91
1751838723.885267,91
1751838723.989722,92
1751838724.094641,91
1751838724.203199,92
1751838724.307897,93
1751838724.412633,95
1751838724.520945,95
1751838724.629524,98
1751838724.734089,100
1751838724.838822,98
1751838724.943830,98
1751838725.047544,98
1751838725.152041,97
1751838725.263567,99
1751838725.368227,98
1751838725.474014,98
1751838725.578814,99
1751838725.682312,96
1751838725.793689,97
1751838725.898016,96
1751838726.002990,99
1751838726.106908,98
1751838726.217811,98
1751838726.322968,96
1751838726.430373,98
1751838726.536783,97
1751838726.650068,97
1751838726.754879,97
1751838726.861118,99
1751838726.966187,98
1751838727.072047,98
1751838727.177863,99
1751838727.282277,98
1751838727.387239,98
1751838727.491810,98
1751838727.595429,98
1751838727.699715,97
1751838727.807094,99
1751838727.911891,98
1751838728.016388,99
1751838728.122034,99
1751838728.227035,98
1751838728.331171,99
1751838728.437624,99
1751838728.542012,98
1751838728.646919,99
1751838728.752639,98
1751838728.856874,98
1751838728.961581,98
1751838729.065768,97
1751838729.169966,98
1751838729.274082,99
1751838729.378834,98
1751838729.483095,97
1751838729.589754,98
1751838729.696665,98
1751838729.801629,98
1751838729.906976,98
1751838730.012518,98
1751838730.116536,99
1751838730.223950,98
1751838730.330881,98
1751838730.437705,97
1751838730.541960,97
1751838730.652644,97
1751838730.758635,99
1751838730.863374,98
1751838730.968634,98
1751838731.073833,99
1751838731.179202,98
1751838731.284096,97
1751838731.388049,96
1751838731.493073,92
1751838731.600389,84
1751838731.705427,77
1751838731.811597,69
1751838731.919722,62
1751838732.023331,57
1751838732.128361,54
1751838732.232311,52
1751838732.336488,49
1751838732.444628,42
1751838732.555120,40
1751838732.660032,37
1751838732.768248,32
1751838732.871957,32
1751838732.977861,33
1751838733.088408,33
1751838733.195692,33
1751838733.301739,34
1751838733.408667,29
1751838733.512646,27
1751838733.618817,27
1751838733.723319,28
1751838733.828859,22
1751838733.934456,25
1751838734.039043,25
1751838734.142900,25
1751838734.249746,25
1751838734.354997,24
1751838734.460425,26
1751838734.567013,25
1751838734.674446,25
1751838734.782774,26
1751838734.888730,25
1751838735.001511,26
1751838735.107930,25
1751838735.212338,26
1751838735.316814,26
1751838735.422095,26
1751838735.526686,28
1751838735.630655,27
1751838735.736165,27
1751838735.841614,27
1751838735.945929,26
1751838736.049903,26
1751838736.157848,27
1751838736.262367,28
1751838736.367234,28
1751838736.479329,28
1751838736.584917,29
1751838736.689956,28
1751838736.794310,29
1751838736.900453,29
1751838737.005263,30
1751838737.110145,30
1751838737.216614,29
1751838737.321332,29
1751838737.429655,31
1751838737.533491,30
1751838737.638745,30
1751838737.749610,31
1751838737.853824,30
1751838737.964256,29
1751838738.068785,29
1751838738.174307,30
1751838738.283875,30
1751838738.389880,30
1751838738.495501,30
1751838738.608480,32
1751838738.714130,33
1751838738.822142,32
1751838738.926346,33
1751838739.031096,37
1751838739.135273,39
1751838739.240031,38
1751838739.345447,38
1751838739.454008,38
1751838739.560669,38
1751838739.665431,40
1751838739.770769,41
1751838739.875117,42
1751838739.982427,40
1751838740.087247,41
1751838740.195469,41
1751838740.299700,42
1751838740.404504,42
1751838740.510296,41
1751838740.617548,43
1751838740.721744,43
1751838740.825639,42
1751838740.930238,44
1751838741.035100,43
1751838741.144226,43
1751838741.250668,43
1751838741.355578,42
1751838741.464665,43
1751838741.571225,42
1751838741.679026,43
1751838741.783325,42
1751838741.896246,43
1751838742.001050,44
1751838742.106234,44
1751838742.210509,44
1751838742.315524,44
1751838742.423901,45
1751838742.530559,46
1751838742.638730,45
1751838742.745771,46
1751838742.849457,46
1751838742.953941,45
1751838743.059245,47
1751838743.164260,46
1751838743.268645,47
1751838743.374578,46
1751838743.479316,46
1751838743.588617,45
1751838743.694585,46
1751838743.799759,45
1751838743.903861,45
1751838744.010780,45
1751838744.120044,47
1751838744.226690,42
1751838744.330696,39
1751838744.438102,39
1751838744.542033,40
1751838744.651393,40
1751838744.755291,39
1751838744.859893,39
1751838744.964486,44
1751838745.068697,45
1751838745.173525,45
1751838745.277544,46
1751838745.382285,45
1751838745.487039,45
1751838745.592850,45
1751838745.701505,47
1751838745.810930,46
1751838745.930199,46
1751838746.033614,47
1751838746.138355,47
1751838746.244327,46
1751838746.349130,48
1751838746.453491,48
1751838746.558970,47
1751838746.667071,48
1751838746.771350,48
1751838746.875333,48
1751838746.980588,49
1751838747.089699,49
1751838747.196963,48
1751838747.300513,49
1751838747.406501,48
1751838747.511062,49
1751838747.616100,48
1751838747.719434,48
1751838747.823711,48
1751838747.928336,49
1751838748.036692,49
1751838748.141216,51
1751838748.247212,51
1751838748.352500,50
1751838748.457075,51
1751838748.561105,51
1751838748.670030,51
1751838748.773623,51
1751838748.880329,51
1751838748.984697,51
1751838749.089758,51
1751838749.194252,52
1751838749.298897,53
1751838749.402784,52
1751838749.509567,51
1751838749.615157,53
1751838749.719710,52
1751838749.824022,53
1751838749.930050,53
1751838750.034862,52
1751838750.140336,51
1751838750.244437,51
1751838750.349338,51
1751838750.452939,51
1751838750.565864,52
1751838750.670037,52
1751838750.775279,52
1751838750.880162,48
1751838750.989451,46
1751838751.095118,46
1751838751.199812,46
1751838751.305216,46
1751838751.410790,46
1751838751.519619,46
1751838751.628429,50
1751838751.735631,49
1751838751.842161,50
1751838751.946774,50
1751838752.053563,51
1751838752.157533,51
1751838752.263207,51
1751838752.368095,52
1751838752.473452,52
1751838752.577631,52
1751838752.684369,52
1751838752.788679,52
1751838752.895213,53
1751838752.999243,52
1751838753.103206,52
1751838753.208591,52
1751838753.315833,52
1751838753.420259,53
1751838753.526520,54
1751838753.632871,53
1751838753.738081,54
1751838753.844624,55
1751838753.949310,55
1751838754.054087,54
1751838754.160306,54
1751838754.267659,55
1751838754.372853,54
1751838754.478140,55
1751838754.583428,53
1751838754.693537,56
1751838754.799212,55
1751838754.904712,56
1751838755.009756,56
1751838755.113015,55
1751838755.219547,54
1751838755.327191,55
1751838755.433775,55
1751838755.540200,56
1751838755.647873,55
1751838755.753140,55
1751838755.858636,55
1751838755.963996,55
1751838756.070262,55
1751838756.176838,57
1751838756.282026,56
1751838756.387680,57
1751838756.494156,58
1751838756.598414,57
1751838756.703598,57
1751838756.808410,58
1751838756.914513,58
1751838757.025464,58
1751838757.130625,58
1751838757.235187,58
1751838757.346643,58
1751838757.455633,59
1751838757.565744,58
1751838757.670134,58
1751838757.775581,58
1751838757.879546,59
1751838757.984315,60
1751838758.088041,57
1751838758.197827,50
1751838758.302364,43
1751838758.408302,37
1751838758.513981,29
1751838758.618255,24
1751838758.723074,17
1751838758.828185,10
1751838758.934620,0
1751838759.044544,0
1751838759.150201,0
1751838759.257530,0
1751838759.362218,0
1751838759.466622,0
1751838759.570072,0
1751838759.679342,1
1751838759.785944,1
1751838759.893953,1
1751838760.000641,1
1751838760.106567,0
1751838760.211502,0
1751838760.316180,0
1751838760.420705,0
1751838760.526214,0
1751838760.631242,0
1751838760.736089,0
1751838760.841768,0
1751838760.945581,0
1751838761.049550,0
1751838761.154421,0
1751838761.259277,0
1751838761.364027,0
1751838761.469919,0
